"cm_id","course_id","cm_file","cm_status","cm_deleted","cm_add_date","cm_modified_date","added_by_admin","modified_by_admin","deleted_by_admin"
"243","29","13022020052058_Slide17.JPG","1","0","2020-02-12 18:50:58","0000-00-00 00:00:00","8","0","0"
"244","29","13022020052058_Slide18.JPG","1","0","2020-02-12 18:50:58","0000-00-00 00:00:00","8","0","0"
"245","29","13022020052058_Slide19.JPG","1","0","2020-02-12 18:50:58","0000-00-00 00:00:00","8","0","0"
"246","29","13022020052058_Slide20.JPG","1","0","2020-02-12 18:50:58","0000-00-00 00:00:00","8","0","0"
"247","29","13022020052058_Slide21.JPG","1","0","2020-02-12 18:50:58","0000-00-00 00:00:00","8","0","0"
"248","29","13022020052138_Slide4.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"249","29","13022020052138_Slide5.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"250","29","13022020052138_Slide6.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"251","29","13022020052138_Slide7.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"252","29","13022020052138_Slide8.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"253","29","13022020052138_Slide9.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"254","29","13022020052138_Slide10.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"255","29","13022020052138_Slide11.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"256","29","13022020052138_Slide12.JPG","1","0","2020-02-12 18:51:38","0000-00-00 00:00:00","8","0","0"
"257","29","13022020052206_Slide1.JPG","1","0","2020-02-12 18:52:06","0000-00-00 00:00:00","8","0","0"
"258","29","13022020052206_Slide2.JPG","1","0","2020-02-12 18:52:06","0000-00-00 00:00:00","8","0","0"
"259","29","13022020052206_Slide3.JPG","1","0","2020-02-12 18:52:06","0000-00-00 00:00:00","8","0","0"
"260","30","13022020234510_Slide23.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"261","30","13022020234510_Slide24.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"262","30","13022020234510_Slide25.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"263","30","13022020234510_Slide26.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"264","30","13022020234510_Slide27.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"265","30","13022020234510_Slide28.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"266","30","13022020234510_Slide29.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"267","30","13022020234510_Slide30.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"268","30","13022020234510_Slide31.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"269","30","13022020234510_Slide32.JPG","1","0","2020-02-13 13:15:10","0000-00-00 00:00:00","8","0","0"
"270","30","13022020234549_Slide13.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"271","30","13022020234549_Slide14.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"272","30","13022020234549_Slide15.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"273","30","13022020234549_Slide16.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"274","30","13022020234549_Slide17.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"275","30","13022020234549_Slide18.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"276","30","13022020234549_Slide19.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"277","30","13022020234549_Slide20.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"278","30","13022020234549_Slide21.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"279","30","13022020234549_Slide22.JPG","1","0","2020-02-13 13:15:49","0000-00-00 00:00:00","8","0","0"
"280","30","13022020234637_Slide3.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"281","30","13022020234637_Slide4.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"282","30","13022020234637_Slide5.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"283","30","13022020234637_Slide6.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"284","30","13022020234637_Slide7.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"285","30","13022020234637_Slide8.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"286","30","13022020234637_Slide9.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"287","30","13022020234637_Slide10.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"288","30","13022020234637_Slide11.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"289","30","13022020234637_Slide12.JPG","1","0","2020-02-13 13:16:37","0000-00-00 00:00:00","8","0","0"
"290","30","13022020234658_Slide1.JPG","1","0","2020-02-13 13:16:58","0000-00-00 00:00:00","8","0","0"
"291","30","13022020234658_Slide2.JPG","1","0","2020-02-13 13:16:58","0000-00-00 00:00:00","8","0","0"
"292","32","14022020222915_Slide9.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"293","32","14022020222915_Slide8.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"294","32","14022020222915_Slide7.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"295","32","14022020222915_Slide6.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"296","32","14022020222915_Slide5.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"297","32","14022020222915_Slide4.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"298","32","14022020222915_Slide3.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"299","32","14022020222915_Slide2.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"300","32","14022020222915_Slide1.JPG","1","0","2020-02-14 11:59:15","0000-00-00 00:00:00","8","0","0"
"301","33","14022020224310_Meo-Cl-1-bunker-convention.pdf","1","0","2020-02-14 12:13:10","0000-00-00 00:00:00","8","0","0"
"302","34","18022020163535_Slide13.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"303","34","18022020163535_Slide12.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"304","34","18022020163535_Slide11.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"305","34","18022020163535_Slide10.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"306","34","18022020163535_Slide9.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"307","34","18022020163535_Slide8.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"308","34","18022020163535_Slide7.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"309","34","18022020163535_Slide6.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"310","34","18022020163535_Slide5.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"311","34","18022020163535_Slide4.JPG","1","0","2020-02-18 06:05:35","0000-00-00 00:00:00","8","0","0"
"312","34","18022020163622_Slide3.JPG","1","0","2020-02-18 06:06:22","0000-00-00 00:00:00","8","0","0"
"313","34","18022020163622_Slide2.JPG","1","0","2020-02-18 06:06:22","0000-00-00 00:00:00","8","0","0"
"314","34","18022020163622_Slide1.JPG","1","0","2020-02-18 06:06:22","0000-00-00 00:00:00","8","0","0"
"315","35","18022020163821_Slide3.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"316","35","18022020163821_Slide4.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"317","35","18022020163821_Slide5.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"318","35","18022020163821_Slide6.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"319","35","18022020163821_Slide7.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"320","35","18022020163821_Slide8.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"321","35","18022020163821_Slide9.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"322","35","18022020163821_Slide10.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"323","35","18022020163821_Slide11.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"324","35","18022020163821_Slide12.JPG","1","0","2020-02-18 06:08:21","0000-00-00 00:00:00","8","0","0"
"325","35","18022020163847_Slide1.JPG","1","0","2020-02-18 06:08:47","0000-00-00 00:00:00","8","0","0"
"326","35","18022020163847_Slide2.JPG","1","0","2020-02-18 06:08:47","0000-00-00 00:00:00","8","0","0"
"327","36","18022020164542_Slide3.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"328","36","18022020164542_Slide4.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"329","36","18022020164542_Slide5.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"330","36","18022020164542_Slide6.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"331","36","18022020164542_Slide7.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"332","36","18022020164542_Slide8.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"333","36","18022020164542_Slide9.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"334","36","18022020164542_Slide10.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"335","36","18022020164542_Slide11.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"336","36","18022020164542_Slide12.JPG","1","0","2020-02-18 06:15:42","0000-00-00 00:00:00","8","0","0"
"337","36","18022020164608_Slide1.JPG","1","0","2020-02-18 06:16:08","0000-00-00 00:00:00","8","0","0"
"338","36","18022020164608_Slide2.JPG","1","0","2020-02-18 06:16:08","0000-00-00 00:00:00","8","0","0"
"339","37","18022020164851_me-load-diagram.jpg","1","0","2020-02-18 06:18:51","0000-00-00 00:00:00","8","0","0"
"340","38","18022020172124_Slide13.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"341","38","18022020172124_Slide12.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"342","38","18022020172124_Slide11.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"343","38","18022020172124_Slide10.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"344","38","18022020172124_Slide9.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"345","38","18022020172124_Slide8.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"346","38","18022020172124_Slide7.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"347","38","18022020172124_Slide6.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"348","38","18022020172124_Slide5.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"349","38","18022020172124_Slide4.JPG","1","0","2020-02-18 06:51:24","0000-00-00 00:00:00","8","0","0"
"350","39","20022020223400_Slide16.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"351","39","20022020223400_Slide17.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"352","39","20022020223400_Slide18.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"353","39","20022020223400_Slide19.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"354","39","20022020223400_Slide20.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"355","39","20022020223400_Slide21.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"356","39","20022020223400_Slide22.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"357","39","20022020223400_Slide23.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"358","39","20022020223400_Slide24.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"359","39","20022020223400_Slide25.JPG","1","0","2020-02-20 12:04:00","0000-00-00 00:00:00","8","0","0"
"360","39","20022020223547_Slide6.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"361","39","20022020223547_Slide7.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"362","39","20022020223547_Slide8.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"363","39","20022020223547_Slide9.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"364","39","20022020223547_Slide10.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"365","39","20022020223547_Slide11.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"366","39","20022020223547_Slide12.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"367","39","20022020223547_Slide13.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"368","39","20022020223547_Slide14.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"369","39","20022020223547_Slide15.JPG","1","0","2020-02-20 12:05:47","0000-00-00 00:00:00","8","0","0"
"370","39","20022020223731_Slide1.JPG","1","0","2020-02-20 12:07:31","0000-00-00 00:00:00","8","0","0"
"371","39","20022020223731_Slide2.JPG","1","0","2020-02-20 12:07:31","0000-00-00 00:00:00","8","0","0"
"372","39","20022020223731_Slide3.JPG","1","0","2020-02-20 12:07:31","0000-00-00 00:00:00","8","0","0"
"373","39","20022020223731_Slide4.JPG","1","0","2020-02-20 12:07:31","0000-00-00 00:00:00","8","0","0"
"374","40","20022020223807_risk-assesment.pdf","1","0","2020-02-20 12:08:07","0000-00-00 00:00:00","8","0","0"
"375","41","20022020223948_fsa.pdf","1","0","2020-02-20 12:09:48","0000-00-00 00:00:00","8","0","0"
"376","44","20022020230724_BKS-BL-and-Law-of-carriage-of-goods.pdf","1","0","2020-02-20 12:37:24","0000-00-00 00:00:00","8","0","0"
"377","42","20022020230747_IMO.pdf","1","0","2020-02-20 12:37:47","0000-00-00 00:00:00","8","0","0"
"378","45","20022020230808_gencon94.pdf","1","0","2020-02-20 12:38:08","0000-00-00 00:00:00","8","0","0"
"379","43","20022020230840_NYPE-2015.pdf","1","0","2020-02-20 12:38:40","0000-00-00 00:00:00","8","0","0"
"380","46","20022020230900_shelltime-4-as-revised.pdf","1","0","2020-02-20 12:39:00","0000-00-00 00:00:00","8","0","0"
"381","47","20022020230920_ShellVoy6.pdf","1","0","2020-02-20 12:39:20","0000-00-00 00:00:00","8","0","0"
"382","49","22022020095442_Slide22.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"383","49","22022020095442_Slide23.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"384","49","22022020095442_Slide24.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"385","49","22022020095442_Slide25.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"386","49","22022020095442_Slide26.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"387","49","22022020095442_Slide27.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"388","49","22022020095442_Slide28.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"389","49","22022020095442_Slide29.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"390","49","22022020095442_Slide30.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"391","49","22022020095442_Slide31.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"392","49","22022020095442_Slide32.JPG","1","0","2020-02-21 23:24:42","0000-00-00 00:00:00","8","0","0"
"393","49","22022020095537_Slide13.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"394","49","22022020095537_Slide14.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"395","49","22022020095537_Slide15.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"396","49","22022020095537_Slide16.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"397","49","22022020095537_Slide17.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"398","49","22022020095537_Slide18.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"399","49","22022020095537_Slide19.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"400","49","22022020095537_Slide20.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"401","49","22022020095537_Slide21.JPG","1","0","2020-02-21 23:25:37","0000-00-00 00:00:00","8","0","0"
"402","49","22022020095655_Slide1.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"403","49","22022020095655_Slide2.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"404","49","22022020095655_Slide3.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"405","49","22022020095655_Slide4.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"406","49","22022020095655_Slide5.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"407","49","22022020095655_Slide6.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"408","49","22022020095655_Slide7.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"409","49","22022020095655_Slide8.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"410","49","22022020095655_Slide9.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"411","49","22022020095655_Slide10.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"412","49","22022020095655_Slide11.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"413","49","22022020095655_Slide12.JPG","1","0","2020-02-21 23:26:55","0000-00-00 00:00:00","8","0","0"
"414","50","23022020164917_Slide1.JPG","1","0","2020-02-23 06:19:17","0000-00-00 00:00:00","8","0","0"
"415","50","23022020164917_Slide2.JPG","1","0","2020-02-23 06:19:17","0000-00-00 00:00:00","8","0","0"
"416","50","23022020164917_Slide3.JPG","1","0","2020-02-23 06:19:17","0000-00-00 00:00:00","8","0","0"
"417","50","23022020164917_Slide4.JPG","1","0","2020-02-23 06:19:17","0000-00-00 00:00:00","8","0","0"
"418","50","23022020164917_Slide5.JPG","1","0","2020-02-23 06:19:17","0000-00-00 00:00:00","8","0","0"
"419","50","23022020164917_Slide6.JPG","1","0","2020-02-23 06:19:17","0000-00-00 00:00:00","8","0","0"
"420","50","23022020164917_Slide7.JPG","1","0","2020-02-23 06:19:17","0000-00-00 00:00:00","8","0","0"
"421","50","23022020164917_Slide8.JPG","1","0","2020-02-23 06:19:17","0000-00-00 00:00:00","8","0","0"
"422","51","23022020165029_Slide1.JPG","1","0","2020-02-23 06:20:29","0000-00-00 00:00:00","8","0","0"
"423","51","23022020165029_Slide2.JPG","1","0","2020-02-23 06:20:29","0000-00-00 00:00:00","8","0","0"
"424","51","23022020165029_Slide3.JPG","1","0","2020-02-23 06:20:29","0000-00-00 00:00:00","8","0","0"
"425","51","23022020165029_Slide4.JPG","1","0","2020-02-23 06:20:29","0000-00-00 00:00:00","8","0","0"
"426","51","23022020165029_Slide5.JPG","1","0","2020-02-23 06:20:29","0000-00-00 00:00:00","8","0","0"
"427","52","23022020165201_Slide10.JPG","1","0","2020-02-23 06:22:01","0000-00-00 00:00:00","8","0","0"
"428","52","23022020165201_Slide11.JPG","1","0","2020-02-23 06:22:01","0000-00-00 00:00:00","8","0","0"
"429","52","23022020165201_Slide12.JPG","1","0","2020-02-23 06:22:01","0000-00-00 00:00:00","8","0","0"
"430","52","23022020165201_Slide13.JPG","1","0","2020-02-23 06:22:01","0000-00-00 00:00:00","8","0","0"
"431","52","23022020165201_Slide14.JPG","1","0","2020-02-23 06:22:01","0000-00-00 00:00:00","8","0","0"
"432","52","23022020165201_Slide15.JPG","1","0","2020-02-23 06:22:01","0000-00-00 00:00:00","8","0","0"
